what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1326427420078
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1326427424343
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326427428343
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326427432203
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1326427448937
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1326427716500
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordNext",1326427721687
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.smartEnter",1326427746453
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1326427753093
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1326427757500
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1326427761640
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1326427794296
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1326427815875
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1326427821750
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1326427824265
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1326427824453
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1326427824625
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1326427824796
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1326427824984
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1326427825171
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1326427825343
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1326427825515
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1326427825875
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1326427827062
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1326427829562
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.smartEnter",1326427831343
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1326427833015
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1326427833171
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1326427833671
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1326427833703
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1326427833750
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1326427833781
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1326427833812
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1326427833843
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1326427833875
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1326427833906
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1326427833953
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1326427833984
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1326427834015
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1326427834046
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1326427839812
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordNext",1326427840140
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1326427843953
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1326427857765
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326427952031
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326427956062
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326427956906
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326427957609
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326427965812
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326427974062
opened,view,com.android.ide.eclipse.ddms,8.0.1.v201012062107-82219,"com.android.ide.eclipse.ddms.views.LogCatView",1326427974640
activated,view,com.android.ide.eclipse.ddms,8.0.1.v201012062107-82219,"com.android.ide.eclipse.ddms.views.LogCatView",1326427974671
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1326427974734
activated,view,com.android.ide.eclipse.ddms,8.0.1.v201012062107-82219,"com.android.ide.eclipse.ddms.views.LogCatView",1326427977625
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326427979171
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326427980562
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1326427983281
activated,view,com.android.ide.eclipse.ddms,8.0.1.v201012062107-82219,"com.android.ide.eclipse.ddms.views.LogCatView",1326427986671
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326427987296
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326427988250
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.debug.ui",1326427988765
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1326427989859
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326427998828
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326428001593
activated,view,com.android.ide.eclipse.ddms,8.0.1.v201012062107-82219,"com.android.ide.eclipse.ddms.views.LogCatView",1326428001718
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326428002625
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326428015671
opened,view,com.android.ide.eclipse.ddms,8.0.1.v201012062107-82219,"com.android.ide.eclipse.ddms.views.DeviceView",1326428017437
opened,view,com.android.ide.eclipse.ddms,8.0.1.v201012062107-82219,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1326428017593
opened,view,com.android.ide.eclipse.ddms,8.0.1.v201012062107-82219,"com.android.ide.eclipse.ddms.views.FileExplorerView",1326428017718
activated,perspective,com.android.ide.eclipse.ddms,8.0.1.v201012062107-82219,"com.android.ide.eclipse.ddms.Perspective",1326428017765
activated,view,com.android.ide.eclipse.ddms,8.0.1.v201012062107-82219,"com.android.ide.eclipse.ddms.views.DeviceView",1326428028515
activated,view,com.android.ide.eclipse.ddms,8.0.1.v201012062107-82219,"com.android.ide.eclipse.ddms.views.LogCatView",1326428033109
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326428042437
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326428060875
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326428087375
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326428089859
activated,perspective,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.JavaPerspective",1326428092453
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1326428104640
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326428109562
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326428114593
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326428117640
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326428119640
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326428268906
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326428270484
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326428271281
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326428272203
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326428273593
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326428274906
activated,view,com.android.ide.eclipse.ddms,8.0.1.v201012062107-82219,"com.android.ide.eclipse.ddms.views.LogCatView",1326428289765
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326428308906
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326428310109
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326428310875
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326428525593
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326428539640
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326428542765
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1326428550359
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326428553406
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326428573312
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1326428585046
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326428587343
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326428588281
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326428589062
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326428590828
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326428591906
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326428595156
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326428607140
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326428607968
activated,view,com.android.ide.eclipse.ddms,8.0.1.v201012062107-82219,"com.android.ide.eclipse.ddms.views.LogCatView",1326428611890
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1326428629671
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1326428640625
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1326428642250
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1326428647093
opened,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1326428647296
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1326428647406
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.search.references.in.workspace",1326428647609
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1326428651671
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1326428659343
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1326428665250
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.search.references.in.workspace",1326428665265
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1326428667921
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1326428668953
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1326428669109
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1326428670171
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1326428670406
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1326428673734
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1326428678234
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.search.references.in.workspace",1326428678250
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1326428681015
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326428696468
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326428851875
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326428855687
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326428915578
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1326428924187
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1326428928500
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326428945062
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326428945968
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326428946796
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326428949843
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326428967921
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326428971578
activated,view,com.android.ide.eclipse.ddms,8.0.1.v201012062107-82219,"com.android.ide.eclipse.ddms.views.LogCatView",1326428973437
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1326429002515
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326429015359
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326429017453
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1326429029140
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1326429032218
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1326429034562
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1326429035531
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1326429045734
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326429046343
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326429053453
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326429065953
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326429066718
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1326429086546
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1326429094656
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1326429096984
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1326429099078
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1326429101437
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1326429108687
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1326429114015
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1326429137859
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1326429139687
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326429156390
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326429156406
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326429156515
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326429169406
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1326429175468
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.open.editor",1326429175468
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1326429181812
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326429191765
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326429198296
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1326429201328
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1326429208921
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1326429210421
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineEnd",1326429210734
